theory_id,paper_url,paper_name,paper_year
1,https://pubmed.ncbi.nlm.nih.gov/32197203/,Aging mechanism of microplastics with UV irradiation and its effects on the adsorption of heavy metals.,2020
4,https://pubmed.ncbi.nlm.nih.gov/34596723/,Morphological and metabolic changes in an aged strain of Agaricus bisporus As2796.,2021
9,https://pubmed.ncbi.nlm.nih.gov/37850649/,AgeAnnoMO: a knowledgebase of multi-omics annotation for animal aging.,2024
1,https://pubmed.ncbi.nlm.nih.gov/35215447/,Bamboo Leaf Flavonoids Suppress Oxidative Stress-Induced Senescence of HaCaT Cells and UVB-Induced Photoaging of Mice through p38 MAPK and Autophagy Signaling.,2022
3,https://pubmed.ncbi.nlm.nih.gov/33838645/,Aging features of the migratory locust at physiological and transcriptional levels.,2021
5,https://pubmed.ncbi.nlm.nih.gov/40370955/,"Age-related declines in niche self-renewal factors controls testis aging and spermatogonial stem cell competition through Hairless, Imp, and Chinmo.",2025
9,https://pubmed.ncbi.nlm.nih.gov/11582771/,[The use of mutagenic and transgenic mice for the study of aging mechanisms and age pathology].,2001
6,https://pubmed.ncbi.nlm.nih.gov/33336875/,"Modeling the human aging transcriptome across tissues, health status, and sex.",2021
1,https://pubmed.ncbi.nlm.nih.gov/37876807/,Quantifying evolution of soot mixing state from transboundary transport of biomass burning emissions.,2023
1,https://pubmed.ncbi.nlm.nih.gov/39065387/,Degradation of Poly(3-hydroxybutyrate-co-3-hydroxyvalerate) Reinforced with Regenerated Cellulose Fibers.,2024
6,https://pubmed.ncbi.nlm.nih.gov/21072987/,"The aging brain, neuroinflammatory signaling and sleep-wake regulation.",2010
4,https://pubmed.ncbi.nlm.nih.gov/25818897/,Age-associated skin changes in innate immunity markers reflect a complex interaction between aging mechanisms in the sebaceous gland.,2015
1,https://pubmed.ncbi.nlm.nih.gov/37757938/,Aging effects on residential biomass burning emissions under quasi-real atmospheric conditions.,2023
2,https://pubmed.ncbi.nlm.nih.gov/12180600/,Chondrocyte senescence and telomere regulation: implications in cartilage aging and cancer (a brief review).,2002
1,https://pubmed.ncbi.nlm.nih.gov/35629864/,Understanding Aging Mechanisms in the Context of UV Irradiation of a Low Fouling and Self-Cleaning PVDF-PVP-TiO,2022
10,https://pubmed.ncbi.nlm.nih.gov/39871889/,Global insights into aging: a multidisciplinary approach to understanding and addressing age-related challenges.,2024
1,https://pubmed.ncbi.nlm.nih.gov/8297929/,FRAR course on laboratory approaches to aging. The comparative perspective and choice of animal models in aging research.,1993
9,https://pubmed.ncbi.nlm.nih.gov/16246641/,Gene expression and DNA repair in progeroid syndromes and human aging.,2005
3,https://pubmed.ncbi.nlm.nih.gov/25027560/,Voluntary exercise promotes beneficial anti-aging mechanisms in SAMP8 female brain.,2015
4,https://pubmed.ncbi.nlm.nih.gov/40642598/,3D models to study therapy-induced senescence: where do we stand now?,2025
10,https://pubmed.ncbi.nlm.nih.gov/34598831/,Examining age-dependent DNA methylation patterns and gene expression in the male and female mouse hippocampus.,2021
1,https://pubmed.ncbi.nlm.nih.gov/34576485/,Micromagnetic Microstructure- and Stress-Independent Materials Characterization in Reactor Safety Research.,2021
2,https://pubmed.ncbi.nlm.nih.gov/19269917/,Psychological and metabolic stress: a recipe for accelerated cellular aging?,2009
4,https://pubmed.ncbi.nlm.nih.gov/37880106/,Potential Clinical Implications of Senotherapies for Cardiovascular Disease.,2024
1,https://pubmed.ncbi.nlm.nih.gov/7140862/,"Quercetin, flavonoids and the life-span of mice.",1982
1,https://pubmed.ncbi.nlm.nih.gov/36358487/,Astaxanthin Induces Transcriptomic Responses Associated with Lifespan Extension in ,2022
5,https://pubmed.ncbi.nlm.nih.gov/28211118/,Transcriptional and Cell Cycle Alterations Mark Aging of Primary Human Adipose-Derived Stem Cells.,2017
4,https://pubmed.ncbi.nlm.nih.gov/38540205/,CLCA2: A Potential Guardian against Premature Senescence and Skin Aging.,2024
1,https://pubmed.ncbi.nlm.nih.gov/26318854/,Age-related cellular changes in the long-lived bivalve A. islandica.,2015
1,https://pubmed.ncbi.nlm.nih.gov/39018600/,Mechanistic insight into the photoconversion of losartan potassium mediated by different types of microplastics.,2024
6,https://pubmed.ncbi.nlm.nih.gov/32589948/,Age-Induced Reduction in Human Lipolysis: A Potential Role for Adipocyte Noradrenaline Degradation.,2020
4,https://pubmed.ncbi.nlm.nih.gov/34680063/,Bisphenol A Induces Accelerated Cell Aging in Murine Endothelium.,2021
2,https://pubmed.ncbi.nlm.nih.gov/29380327/,Telomere Length Analysis: A Tool for Dissecting Aging Mechanisms in Developmental Programming.,2018
1,https://pubmed.ncbi.nlm.nih.gov/14698817/,Birds as long-lived animal models for the study of aging.,2003
6,https://pubmed.ncbi.nlm.nih.gov/24292624/,Drosophila life span and physiology are modulated by sexual perception and reward.,2014
3,https://pubmed.ncbi.nlm.nih.gov/40849748/,Synergistic Enhancement of Anti-aging Effects on Human Umbilical Vein Endothelial Cells Treated With the Combination of Ferulic Acid and Rapamycin.,2025
4,https://pubmed.ncbi.nlm.nih.gov/35524953/,"Comparative veterinary geroscience: mechanism of molecular, cellular, and tissue aging in humans, laboratory animal models, and companion dogs and cats.",2022
1,https://pubmed.ncbi.nlm.nih.gov/31067821/,"Aging of Bioactive Glass-Based Foams: Effects on Structure, Properties, and Bioactivity.",2019
1,https://pubmed.ncbi.nlm.nih.gov/39886451/,Identifying the Activated Carbon Electrode Aging Pathways in Lithium-Ion Hybrid Capacitors.,2025
4,https://pubmed.ncbi.nlm.nih.gov/41009425/,In Silico Assessment of Potential Geroprotectors: From Separate Endpoints to Complex Pharmacotherapeutic Effects.,2025
8,https://pubmed.ncbi.nlm.nih.gov/20041772/,Persimmon oligomeric proanthocyanidins extend life span of senescence-accelerated mice.,2009
1,https://pubmed.ncbi.nlm.nih.gov/40419453/,ElixirSeeker: A Machine Learning Framework Utilizing Fusion Molecular Fingerprints for the Discovery of Lifespan-Extending Compounds.,2025
4,https://pubmed.ncbi.nlm.nih.gov/18508713/,The use of genetically engineered model systems for research on human aging.,2008
3,https://pubmed.ncbi.nlm.nih.gov/18054193/,Evolving insight into the role of mitochondrial DNA mutations in aging.,2008
4,https://pubmed.ncbi.nlm.nih.gov/24345469/,In vitro lifespan and senescence mechanisms of human nucleus pulposus chondrocytes.,2014
1,https://pubmed.ncbi.nlm.nih.gov/39002654/,Aging properties of polyethylene and polylactic acid microplastics and their adsorption behavior of Cd(II) and Cr(VI) in aquatic environments.,2024
8,https://pubmed.ncbi.nlm.nih.gov/24097824/,Twenty-fifth annual Pezcoller Symposium: Metabolism and tumorigenesis.,2013
9,https://pubmed.ncbi.nlm.nih.gov/40959764/,"NETSseq reveals inflammatory and aging mechanisms in distinct cell types, driving cerebellar decline in ataxia telangiectasia.",2025
1,https://pubmed.ncbi.nlm.nih.gov/35518775/,Insight into the anti-aging mechanisms of natural phenolic antioxidants in natural rubber composites using a screening strategy based on molecular simulation.,2020
7,https://pubmed.ncbi.nlm.nih.gov/33290253/,Longitudinal profiling of the blood transcriptome in an African green monkey aging model.,2020
4,https://pubmed.ncbi.nlm.nih.gov/20888895/,"Endocrine function and neurobiology of the longest-living rodent, the naked mole-rat.",2011
1,https://pubmed.ncbi.nlm.nih.gov/34926880/,3ε-A Versatile Operando Analytics Toolbox in Energy Storage.,2021
1,https://pubmed.ncbi.nlm.nih.gov/39158511/,Analyzing the Effect of Electrolyte Quantity on the Aging of Lithium-Ion Batteries.,2024
1,https://pubmed.ncbi.nlm.nih.gov/39300200/,A multi-stage lithium-ion battery aging dataset using various experimental design methodologies.,2024
2,https://pubmed.ncbi.nlm.nih.gov/39419135/,Tenebrio molitor (Mealworm) protein as a sustainable dietary strategy to improve health span in D-galactose-induced aged mice.,2024
1,https://pubmed.ncbi.nlm.nih.gov/40708776/,Black Tea Aqueous Extract Extends Yeast Longevity via Antioxidant Gene Activation: Transcriptomic Analysis of Anti-Aging Mechanisms.,2025
8,https://pubmed.ncbi.nlm.nih.gov/37175514/,GSPE Pre-Treatment Exerts Long-Lasting Preventive Effects against Aging-Induced Changes in the Colonic Enterohormone Profile of Female Rats.,2023
7,https://pubmed.ncbi.nlm.nih.gov/37782826/,Multidimensional Super-Resolution Microscopy Unveils Nanoscale Surface Aggregates in the Aging of FUS Condensates.,2023
7,https://pubmed.ncbi.nlm.nih.gov/24217021/,Label-free quantitative protein profiling of vastus lateralis muscle during human aging.,2014
1,https://pubmed.ncbi.nlm.nih.gov/29897472/,"Exploring the fate of mRNA in aging seeds: protection, destruction, or slow decay?",2018
1,https://pubmed.ncbi.nlm.nih.gov/33336159/,"Aging markers in human urine: A comprehensive, non-targeted LC-MS study.",2020
1,https://pubmed.ncbi.nlm.nih.gov/16546325/,Possible acceleration of aging by adjuvant chemotherapy: a cause of early onset frailty?,2006
1,https://pubmed.ncbi.nlm.nih.gov/40113322/,[Research Progress on Plastic Aging Processes and Their Environmental Hazards].,2025
3,https://pubmed.ncbi.nlm.nih.gov/25887273/,Integromics network meta-analysis on cardiac aging offers robust multi-layer modular signatures and reveals micronome synergism.,2015
4,https://pubmed.ncbi.nlm.nih.gov/39757115/,The network structural entropy for single-cell RNA sequencing data during skin aging.,2024
8,https://pubmed.ncbi.nlm.nih.gov/22745480/,Neurite sprouting and synapse deterioration in the aging Caenorhabditis elegans nervous system.,2012
3,https://pubmed.ncbi.nlm.nih.gov/40795766/,Tissue-specific molecular regulation of aging mechanisms with methionine restriction in mice and the potential role of methionine sulfoxide reductase.,2025
5,https://pubmed.ncbi.nlm.nih.gov/31298565/,Adipose-Derived Stem/Stromal Cells Recapitulate Aging Biomarkers and Show Reduced Stem Cell Plasticity Affecting Their Adipogenic Differentiation Capacity.,2019
1,https://pubmed.ncbi.nlm.nih.gov/36367773/,Krill oil protects dopaminergic neurons from age-related degeneration through temporal transcriptome rewiring and suppression of several hallmarks of aging.,2022
1,https://pubmed.ncbi.nlm.nih.gov/31086243/,Long-lived Temnothorax ant queens switch from investment in immunity to antioxidant production with age.,2019
6,https://pubmed.ncbi.nlm.nih.gov/40299450/,Nonlinear Dynamics of TNFR1 and TNFR2 Expression on Immune Cells: Genetic and Age-Related Aspects of Inflamm-Aging Mechanisms.,2025
8,https://pubmed.ncbi.nlm.nih.gov/19371777/,The somatotropic axis and aging: mechanisms and persistent questions about practical implications.,2009
7,https://pubmed.ncbi.nlm.nih.gov/26103567/,Analysis of Alpha-2 Macroglobulin from the Long-Lived and Cancer-Resistant Naked Mole-Rat and Human Plasma.,2015
5,https://pubmed.ncbi.nlm.nih.gov/33174606/,UTX maintains the functional integrity of the murine hematopoietic system by globally regulating aging-associated genes.,2021
6,https://pubmed.ncbi.nlm.nih.gov/39798764/,Klotho protein: A key modulator of aging and COVID-19 severity.,2025
3,https://pubmed.ncbi.nlm.nih.gov/23071729/,"Beta-lapachone, a modulator of NAD metabolism, prevents health declines in aged mice.",2012
10,https://pubmed.ncbi.nlm.nih.gov/24792119/,Epigenomic profiling of young and aged HSCs reveals concerted changes during aging that reinforce self-renewal.,2014
3,https://pubmed.ncbi.nlm.nih.gov/31779658/,547 transcriptomes from 44 brain areas reveal features of the aging brain in non-human primates.,2019
9,https://pubmed.ncbi.nlm.nih.gov/30417124/,Conserved Pbp1/Ataxin-2 regulates retrotransposon activity and connects polyglutamine expansion-driven protein aggregation to lifespan-controlling rDNA repeats.,2018
1,https://pubmed.ncbi.nlm.nih.gov/12957648/,An automated high-throughput assay for survival of the nematode Caenorhabditis elegans.,2003
1,https://pubmed.ncbi.nlm.nih.gov/2014146/,Oxidative stress in newborn erythrocytes.,1991
6,https://pubmed.ncbi.nlm.nih.gov/31703303/,Prostaglandin E2 Induces Skin Aging via E-Prostanoid 1 in Normal Human Dermal Fibroblasts.,2019
1,https://pubmed.ncbi.nlm.nih.gov/36631466/,SiO-induced thermal instability and interplay between graphite and SiO in graphite/SiO composite anode.,2023
7,https://pubmed.ncbi.nlm.nih.gov/37503034/,Multidimensional super-resolution microscopy unveils nanoscale surface aggregates in the aging of FUS condensates.,2023
1,https://pubmed.ncbi.nlm.nih.gov/35521525/,Battery health evaluation using a short random segment of constant current charging.,2022
3,https://pubmed.ncbi.nlm.nih.gov/34166224/,The consequences of a high-calorie diet background before calorie restriction on skeletal muscles in a mouse model.,2021
9,https://pubmed.ncbi.nlm.nih.gov/22766507/,Quantitative analysis of WRN exonuclease activity by isotope dilution mass spectrometry.,2012
8,https://pubmed.ncbi.nlm.nih.gov/22248233/,The anti-neurodegenerative agent clioquinol regulates the transcription factor FOXO1a.,2012
1,https://pubmed.ncbi.nlm.nih.gov/22484922/,Anti-aging effects of hesperidin on Saccharomyces cerevisiae via inhibition of reactive oxygen species and UTH1 gene expression.,2012
1,https://pubmed.ncbi.nlm.nih.gov/37493566/,Quantitative Analysis of Origin of Lithium Inventory Loss and Interface Evolution over Extended Fast Charge Aging in Li Ion Batteries.,2023
1,https://pubmed.ncbi.nlm.nih.gov/36770050/,Investigations for Material Tracing in Selective Laser Sintering: Part Ι: Methodical Selection of a Suitable Marking Agent.,2023
1,https://pubmed.ncbi.nlm.nih.gov/27008700/,C-phycocyanin protects against low fertility by inhibiting reactive oxygen species in aging mice.,2016
1,https://pubmed.ncbi.nlm.nih.gov/40732874/,Effects of Moisture Absorption on the Mechanical and Fatigue Properties of Natural Fiber Composites: A Review.,2025
1,https://pubmed.ncbi.nlm.nih.gov/34862078/,Insights into the mechanism of flavor compound changes in strong flavor baijiu during storage by using the density functional theory and molecular dynamics simulation.,2022
1,https://pubmed.ncbi.nlm.nih.gov/40673890/,Surprising Relationship between Silicon Anode Calendar Aging and Electrolyte Components in a Localized High-Concentration Electrolyte System.,2025
1,https://pubmed.ncbi.nlm.nih.gov/35454614/,Analysis of the Mechanical Properties and Damage Mechanism of Carbon Fiber/Epoxy Composites under UV Aging.,2022
2,https://pubmed.ncbi.nlm.nih.gov/40303469/,Leukocyte telomere attrition in cognitive decline: associations with APOE genotype and cardiovascular risk factors.,2025
8,https://pubmed.ncbi.nlm.nih.gov/15339392/,Establishment of a cell-based assay to screen regulators for Klotho gene promoter.,2004
6,https://pubmed.ncbi.nlm.nih.gov/23885565/,[Age-related changes in mast cells and eosinophils of human dermis].,2013
7,https://pubmed.ncbi.nlm.nih.gov/17522351/,"Age-related increase of insoluble, phosphorylated small heat shock proteins in human skeletal muscle.",2007
1,https://pubmed.ncbi.nlm.nih.gov/40741327/,Revealing age-related changes in the intraocular microenvironment and senescence modulators using aqueous humor proteomics and machine learning.,2025
8,https://pubmed.ncbi.nlm.nih.gov/39982203/,eNODAL: an experimentally guided nutriomics data clustering method to unravel complex drug-diet interactions.,2024
9,https://pubmed.ncbi.nlm.nih.gov/32163596/,ATM suppresses leaf senescence triggered by DNA double-strand break through epigenetic control of senescence-associated genes in Arabidopsis.,2020
1,https://pubmed.ncbi.nlm.nih.gov/28924172/,Multi-characterization of LiCoO,2017
4,https://pubmed.ncbi.nlm.nih.gov/40275319/,The influence of the geroprotective cytokine on the transcriptome of young and senescent mesenchymal stem cells.,2025
1,https://pubmed.ncbi.nlm.nih.gov/40949981/,Stress responses and dynamic equilibrium: Key determinants of aging in the ,2025
1,https://pubmed.ncbi.nlm.nih.gov/20225467/,Influence of mechanical and chemical degradation on surface gloss of resin composite materials.,2009
1,https://pubmed.ncbi.nlm.nih.gov/27960471/,Nanoscale Chemical Evolution of Silicon Negative Electrodes Characterized by Low-Loss STEM-EELS.,2016
1,https://pubmed.ncbi.nlm.nih.gov/40512874/,"Integrative Physiology, Transcriptome, and Metabolome Analysis Reveals Pathways and the Key Gene ",2025
3,https://pubmed.ncbi.nlm.nih.gov/8338123/,Effects of angiotensin-converting enzyme inhibition on mitochondrial number in the aging mouse.,1993
1,https://pubmed.ncbi.nlm.nih.gov/20408548/,Structural evidence that human acetylcholinesterase inhibited by tabun ages through O-dealkylation.,2010
4,https://pubmed.ncbi.nlm.nih.gov/26775705/,CSGene: a literature-based database for cell senescence genes and its application to identify critical cell aging pathways and associated diseases.,2016
